timestamp,ip,protocol,port,hostname,tag,dns_version,asn,geo,region,city,min_amplification,p0f_genre,p0f_detail,naics,sic,sector
8/1/2020 0:31,14.226.230.50,udp,53,static.vnpt.vn,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,117.1.206.181,udp,53,localhost,openresolver,x.x.x,7552,VN,HA NOI,HANOI,3.8095,,,517312,,Communications
8/1/2020 0:31,113.161.57.162,udp,53,static.vnpt.vn,openresolver,DNS server,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,113.172.107.1,udp,53,static.vnpt.vn,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,171.236.197.143,udp,53,dynamic-ip-adsl.viettel.vn,openresolver,x.x.x,7552,VN,HAI PHONG,HAI PHONG,3.8095,,,517312,,Communications
8/1/2020 0:31,113.179.48.127,udp,53,static.vnpt.vn,openresolver,,45899,VN,HAI PHONG,HAI PHONG,1.381,,,517311,,Communications
8/1/2020 0:31,116.101.214.255,udp,53,dynamic-ip-adsl.viettel.vn,openresolver,x.x.x,7552,VN,HA NOI,HANOI,3.8095,,,517312,,Communications
8/1/2020 0:31,14.163.41.88,udp,53,static.vnpt.vn,openresolver,,45899,VN,BAC NINH,BAC NINH,1.381,,,517311,,Communications
8/1/2020 0:31,103.199.5.224,udp,53,,openresolver,9.11.4-P2-RedHat-9.11.4-9.P2.el7,56155,VN,HO CHI MINH,THANH PHO HO CHI MINH,6.4048,,,0,,Communications
8/1/2020 0:31,113.172.249.19,udp,53,static.vnpt.vn,openresolver,dnsmasq-2.49,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,14.161.1.77,udp,53,static.vnpt.vn,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,113.173.186.124,udp,53,static.vnpt.vn,openresolver,DNS server,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,103.63.215.118,udp,53,static-ptr.ehost.vn,openresolver,,135920,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.9524,,,0,,Communications
8/1/2020 0:31,113.181.45.34,udp,53,static.vnpt.vn,openresolver,,45899,VN,HUNG YEN,DINH DU,1.381,,,517311,,Communications
8/1/2020 0:31,103.127.207.99,udp,53,,openresolver,,135961,VN,HA NOI,HANOI,1.381,,,0,,Communications
8/1/2020 0:31,14.182.197.17,udp,53,static.vnpt.vn,openresolver,,45899,VN,HAI PHONG,HAI PHONG,1.381,,,517311,,Communications
8/1/2020 0:31,1.54.19.107,udp,53,,openresolver,dnsmasq-2.80,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,123.16.228.215,udp,53,static.vnpt.vn,openresolver,dnsmasq-2.49,45899,VN,HA NOI,HANOI,1.381,,,517311,,Communications
8/1/2020 0:31,123.25.15.164,udp,53,static.vnpt-hanoi.com.vn,openresolver,,45899,VN,HA NOI,HANOI,1.381,,,517311,,Communications
8/1/2020 0:31,58.187.62.100,udp,53,adsl-dynamic-pool-xxx.fpt.vn,openresolver,dnsmasq-2.80,18403,VN,HA NOI,HANOI,1.381,,,517311,,Communications
8/1/2020 0:31,14.186.234.79,udp,53,static.vnpt.vn,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,14.248.85.185,udp,53,static.vnpt.vn,openresolver,,45899,VN,HA NOI,HANOI,6.4048,,,517311,,Communications
8/1/2020 0:31,14.161.76.108,udp,53,static.vnpt.vn,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,14.241.234.51,udp,53,,openresolver,dnsmasq-2.49,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,113.166.92.50,udp,53,static.vnpt.vn,openresolver,,45899,VN,CAN THO,CAN THO,1.381,,,517311,,Communications
8/1/2020 0:31,117.4.116.8,udp,53,localhost,openresolver,x.x.x,7552,VN,BAC NINH,BAC NINH,3.8095,,,517312,,Communications
8/1/2020 0:31,42.112.74.11,udp,53,,openresolver,dnsmasq-2.80,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,113.186.62.230,udp,53,static.vnpt.vn,openresolver,,45899,VN,THAI BINH,THAI BINH,1.381,,,517311,,Communications
8/1/2020 0:31,42.114.247.20,udp,53,,openresolver,,18403,VN,HA NOI,HANOI,1.381,,,517311,,Communications
8/1/2020 0:31,113.160.252.45,udp,53,static.vnpt.vn,openresolver,dnsmasq-2.79,45899,VN,KHANH HOA,NHA TRANG,1.381,,,517311,,Communications
8/1/2020 0:31,123.17.209.219,udp,53,static.vnpt.vn,openresolver,dnsmasq-2.49,45899,VN,HA NOI,HANOI,1.381,,,517311,,Communications
8/1/2020 0:31,123.24.38.152,udp,53,,openresolver,,45899,VN,HA NOI,HANOI,1.381,,,517311,,Communications
8/1/2020 0:31,125.234.96.46,udp,53,125.234.96.46.hcm.viettel.vn,openresolver,x.x.x,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,3.0476,,,0,,Communications
8/1/2020 0:31,14.161.5.170,udp,53,static.vnpt.vn,openresolver,DNS server,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,116.104.66.219,udp,53,dynamic-ip-adsl.viettel.vn,openresolver,x.x.x,7552,VN,HA NOI,HANOI,3.8095,,,517312,,Communications
8/1/2020 0:31,116.101.244.150,udp,53,dynamic-ip-adsl.viettel.vn,openresolver,x.x.x,7552,VN,HA NOI,HANOI,3.8095,,,517312,,Communications
8/1/2020 0:31,125.234.236.202,udp,53,125.234.236.202.hcm.viettel.vn,openresolver,x.x.x,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,0,,Communications
8/1/2020 0:31,183.80.117.55,udp,53,,openresolver,dnsmasq-2.80,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,113.172.105.53,udp,53,static.vnpt.vn,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,123.20.175.211,udp,53,,openresolver,dnsmasq-2.49,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,125.212.234.91,udp,53,,openresolver,UNKNOWN,38731,VN,HA NOI,HANOI,1.381,,,517312,,Communications
8/1/2020 0:31,113.160.249.165,udp,53,mail.vkhospital.com.vn,openresolver,,45899,VN,KHANH HOA,NHA TRANG,6.4048,,,517311,,Communications
8/1/2020 0:31,123.17.252.74,udp,53,static.vnpt.vn,openresolver,,45899,VN,BAC GIANG,BAC GIANG,1.381,,,517311,,Communications
8/1/2020 0:31,123.20.218.62,udp,53,,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.9524,,,517311,,Communications
8/1/2020 0:31,14.169.62.177,udp,53,static.vnpt.vn,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,117.5.183.191,udp,53,localhost,openresolver,dnsmasq-2.45,7552,VN,THAI BINH,THAI BINH,3.8095,,,517312,,Communications
8/1/2020 0:31,115.79.215.72,udp,53,adsl.viettel.vn,openresolver,,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,6.4048,,,517312,,Communications
8/1/2020 0:31,171.253.57.185,udp,53,dynamic-adsl.viettel.vn,openresolver,dnsmasq-2.55,7552,VN,HA NOI,HANOI,3.8095,,,517312,,Communications
8/1/2020 0:31,117.1.223.81,udp,53,localhost,openresolver,,7552,VN,HA NOI,HANOI,1.381,,,517312,,Communications
8/1/2020 0:31,14.186.27.72,udp,53,static.vnpt.vn,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,113.173.211.81,udp,53,static.vnpt.vn,openresolver,DNS server,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,123.21.132.84,udp,53,,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,14.186.88.65,udp,53,static.vnpt.vn,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,42.115.187.153,udp,53,,openresolver,dnsmasq-2.80,18403,VN,HA NOI,HANOI,1.381,,,517311,,Communications
8/1/2020 0:31,14.187.173.237,udp,53,static.vnpt.vn,openresolver,DNS server,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,1.54.96.104,udp,53,,openresolver,dnsmasq-2.80,18403,VN,HA NOI,HANOI,1.381,,,517311,,Communications
8/1/2020 0:31,113.22.200.9,udp,53,,openresolver,dnsmasq-2.80,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,14.187.183.91,udp,53,static.vnpt.vn,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,6.4048,,,517311,,Communications
8/1/2020 0:31,118.69.66.68,udp,53,,openresolver,Microsoft DNS 6.1.7601 (1DB15D39),18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,14.226.232.25,udp,53,static.vnpt.vn,openresolver,DNS server,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,14.179.50.212,udp,53,static.vnpt.vn,openresolver,,45899,VN,HA NOI,HANOI,1.381,,,517311,,Communications
8/1/2020 0:31,223.27.110.227,udp,53,,openresolver,dnsmasq-2.52,56146,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,0,,Communications
8/1/2020 0:31,123.21.90.163,udp,53,,openresolver,DNS server,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,123.25.219.79,udp,53,static.vdc.vn,openresolver,ZyWALL DNS,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,6.4048,,,517311,,Communications
8/1/2020 0:31,113.161.55.5,udp,53,static.vnpt.vn,openresolver,dnsmasq-2.52,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,1.55.30.50,udp,53,,openresolver,dnsmasq-2.80,18403,VN,HA NOI,HANOI,1.381,,,517311,,Communications
8/1/2020 0:31,117.6.173.12,udp,53,,openresolver,dnsmasq-2.78,7552,VN,HA NOI,HANOI,3.8095,,,517312,,Communications
8/1/2020 0:31,113.173.7.193,udp,53,static.vnpt.vn,openresolver,DNS server,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,123.21.27.238,udp,53,,openresolver,DNS server,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,113.173.80.207,udp,53,static.vnpt.vn,openresolver,DNS server,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,117.1.132.195,udp,53,localhost,openresolver,x.x.x,7552,VN,HA NOI,HANOI,3.8095,,,517312,,Communications
8/1/2020 0:31,14.169.128.67,udp,53,static.vnpt.vn,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,112.137.130.45,udp,53,,openresolver,,45542,VN,HA NOI,HANOI,1.381,,,0,,Communications
8/1/2020 0:31,171.237.184.88,udp,53,dynamic-adsl.viettel.vn,openresolver,x.x.x,7552,VN,HA NOI,HANOI,3.8095,,,517312,,Communications
8/1/2020 0:31,180.148.134.15,udp,53,,openresolver,I do not give any version info,45894,VN,HA NOI,HANOI,3.4762,,,517311,,Communications
8/1/2020 0:31,123.20.224.93,udp,53,,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,123.21.80.225,udp,53,,openresolver,dnsmasq-2.49,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,14.189.64.51,udp,53,static.vnpt.vn,openresolver,,45899,VN,HAI PHONG,HAI PHONG,1.381,,,517311,,Communications
8/1/2020 0:31,27.79.38.195,udp,53,localhost,openresolver,x.x.x,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,3.8095,,,517312,,Communications
8/1/2020 0:31,123.20.150.185,udp,53,,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,123.24.152.228,udp,53,,openresolver,,45899,VN,HA NOI,HANOI,1.381,,,517311,,Communications
8/1/2020 0:31,222.254.167.168,udp,53,static.vnpt.vn,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,116.111.130.167,udp,53,,openresolver,x.x.x,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,3.8095,,,517312,,Communications
8/1/2020 0:31,14.187.58.160,udp,53,static.vnpt.vn,openresolver,DNS server,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,14.169.26.189,udp,53,static.vnpt.vn,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,171.242.97.76,udp,53,dynamic-adsl.viettel.vn,openresolver,dnsmasq-2.78,7552,VN,NGHE AN,VINH,3.8095,,,517312,,Communications
8/1/2020 0:31,113.160.208.232,udp,53,static.vnpt.vn,openresolver,,45899,VN,BAC NINH,BAC NINH,1.381,,,517311,,Communications
8/1/2020 0:31,119.17.200.65,udp,53,,openresolver,dnsmasq-2.48,24173,VN,HA NOI,HANOI,1.381,,,0,,Communications
8/1/2020 0:31,14.186.195.218,udp,53,static.vnpt.vn,openresolver,dnsmasq-2.49,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,14.177.156.67,udp,53,static.vnpt.vn,openresolver,,45899,VN,HA NOI,HANOI,1.381,,,517311,,Communications
8/1/2020 0:31,171.230.91.111,udp,53,dynamic-adsl.viettel.vn,openresolver,dnsmasq-2.76,7552,VN,CAN THO,CAN THO,1.381,,,517312,,Communications
8/1/2020 0:31,113.160.188.18,udp,53,static.vnpt.vn,openresolver,,45899,VN,THANH HOA,THANH HOA,1.381,,,517311,,Communications
8/1/2020 0:31,14.187.202.209,udp,53,static.vnpt.vn,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,14.186.89.37,udp,53,static.vnpt.vn,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,14.248.150.55,udp,53,static.vnpt.vn,openresolver,,45899,VN,HA NOI,HANOI,1.381,,,517311,,Communications
8/1/2020 0:31,113.172.106.119,udp,53,static.vnpt.vn,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,14.228.223.138,udp,53,static.vnpt.vn,openresolver,,45899,VN,HA NOI,HANOI,1.381,,,517311,,Communications
8/1/2020 0:31,113.173.120.240,udp,53,static.vnpt.vn,openresolver,DNS server,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,222.254.5.54,udp,53,static.vnpt.vn,openresolver,,45899,VN,HA NOI,HANOI,1.381,,,517311,,Communications
8/1/2020 0:31,14.169.138.228,udp,53,static.vnpt.vn,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:31,116.103.133.91,udp,53,,openresolver,x.x.x,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,3.8095,,,517312,,Communications
8/1/2020 0:31,27.65.192.38,udp,53,localhost,openresolver,x.x.x,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517312,,Communications
8/1/2020 0:32,113.22.38.229,udp,53,,openresolver,dnsmasq-2.80,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:32,113.172.49.165,udp,53,static.vnpt.vn,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:32,171.240.39.93,udp,53,dynamic-ip-adsl.viettel.vn,openresolver,,7552,VN,HA NOI,HANOI,1.381,,,517312,,Communications
8/1/2020 0:32,113.173.45.173,udp,53,static.vnpt.vn,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:32,222.254.161.217,udp,53,static.vnpt.vn,openresolver,DNS server,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:32,14.249.135.148,udp,53,static.vnpt.vn,openresolver,,45899,VN,HAI PHONG,HAI PHONG,1.381,,,517311,,Communications
8/1/2020 0:32,14.177.200.106,udp,53,static.vnpt.vn,openresolver,,45899,VN,HA NOI,HANOI,1.381,,,517311,,Communications
8/1/2020 0:32,123.21.81.82,udp,53,,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:32,183.80.138.205,udp,53,,openresolver,dnsmasq-2.80,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:32,171.251.111.11,udp,53,dynamic-ip-adsl.viettel.vn,openresolver,x.x.x,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,3.8095,,,517312,,Communications
8/1/2020 0:32,123.21.15.211,udp,53,,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:32,117.6.135.237,udp,53,,openresolver,PowerDNS Recursor 4.1.14 (built Jun 13 2019 11:21:34 by root@3c5fca1d4782),7552,VN,HA NOI,HANOI,1.381,,,517312,,Communications
8/1/2020 0:32,123.16.64.41,udp,53,static.vnpt.vn,openresolver,dnsmasq-2.49,45899,VN,HA NOI,HANOI,1.381,,,517311,,Communications
8/1/2020 0:32,123.21.19.38,udp,53,,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:32,14.186.105.36,udp,53,static.vnpt.vn,openresolver,DNS server,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:32,117.0.127.8,udp,53,localhost,openresolver,x.x.x,7552,VN,BAC NINH,BAC NINH,3.8095,,,517312,,Communications
8/1/2020 0:32,210.211.110.31,udp,53,mail.ahanaba.com,openresolver,,38731,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,0,,Communications
8/1/2020 0:32,113.161.102.122,udp,53,static.vnpt.vn,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,6.7857,,,517311,,Communications
8/1/2020 0:32,116.107.119.79,udp,53,dynamic-ip-adsl.viettel.vn,openresolver,dnsmasq-2.45,7552,VN,THAI BINH,THAI BINH,3.8095,,,517312,,Communications
8/1/2020 0:32,112.213.86.72,udp,53,mx8672.superdata.vn,openresolver,,45544,VN,HO CHI MINH,THANH PHO HO CHI MINH,4.619,,,0,,Communications
8/1/2020 0:32,125.212.234.87,udp,53,,openresolver,UNKNOWN,38731,VN,HA NOI,HANOI,1.381,,,517312,,Communications
8/1/2020 0:32,123.16.246.92,udp,53,static.vnpt.vn,openresolver,,45899,VN,HA NOI,HANOI,1.381,,,517311,,Communications
8/1/2020 0:32,14.226.254.101,udp,53,static.vnpt.vn,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:32,14.187.116.116,udp,53,static.vnpt.vn,openresolver,DNS server,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:32,113.190.232.116,udp,53,static.vnpt.vn,openresolver,,45899,VN,HA NOI,HANOI,1.381,,,517311,,Communications
8/1/2020 0:32,14.169.30.22,udp,53,static.vnpt.vn,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:32,171.236.138.129,udp,53,dynamic-adsl.viettel.vn,openresolver,dnsmasq-2.49,7552,VN,HAI PHONG,HAI PHONG,3.8095,,,517312,,Communications
8/1/2020 0:32,14.169.150.90,udp,53,static.vnpt.vn,openresolver,DNS server,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:32,123.21.114.103,udp,53,,openresolver,,45899,VN,HO CHI MINH,TAN HIEP,1.381,,,517311,,Communications
8/1/2020 0:32,14.255.179.161,udp,53,static.vnpt.vn,openresolver,,45899,VN,THAI BINH,THAI BINH,1.381,,,517311,,Communications
8/1/2020 0:32,113.173.125.59,udp,53,static.vnpt.vn,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:32,14.186.112.26,udp,53,static.vnpt.vn,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:32,171.228.7.136,udp,53,dynamic-adsl.viettel.vn,openresolver,,7552,VN,HA NOI,HANOI,3.8095,,,517312,,Communications
8/1/2020 0:32,115.74.87.245,udp,53,adsl.viettel.vn,openresolver,,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,6.4048,,,517312,,Communications
8/1/2020 0:32,116.96.239.38,udp,53,,openresolver,x.x.x,24086,VN,HA NOI,HANOI,3.8095,,,517312,,Communications
8/1/2020 0:32,14.161.36.233,udp,53,static.vnpt.vn,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:32,118.69.60.57,udp,53,,openresolver,dnsmasq-2.80,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:32,14.187.115.220,udp,53,static.vnpt.vn,openresolver,DNS server,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:32,116.212.54.4,udp,53,,openresolver,,55322,VN,HA NOI,HANOI,6.4048,,,0,,Communications
8/1/2020 0:32,221.132.28.131,udp,53,citysmart2.citysmartcanada.com,openresolver,UNKNOWN,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:32,14.231.241.160,udp,53,static.vnpt.vn,openresolver,,45899,VN,HA NOI,HANOI,1.381,,,517311,,Communications
8/1/2020 0:32,123.20.245.183,udp,53,,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.9524,,,517311,,Communications
8/1/2020 0:32,14.231.40.25,udp,53,static.vnpt.vn,openresolver,dnsmasq-2.49,45899,VN,HA NOI,HANOI,1.381,,,517311,,Communications
8/1/2020 0:32,113.160.229.70,udp,53,static.vnpt.vn,openresolver,,45899,VN,DA NANG,DA NANG,1.381,,,517311,,Communications
8/1/2020 0:32,27.72.127.172,udp,53,dynamic-adsl.viettel.vn,openresolver,,7552,VN,THANH HOA,THANH HOA,1.381,,,517312,,Communications
8/1/2020 0:32,113.172.252.89,udp,53,static.vnpt.vn,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:32,14.187.135.140,udp,53,static.vnpt.vn,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:32,116.107.214.137,udp,53,dynamic-ip-adsl.viettel.vn,openresolver,,24086,VN,HA NOI,HANOI,1.381,,,517312,,Communications
8/1/2020 0:32,14.169.183.111,udp,53,static.vnpt.vn,openresolver,dnsmasq-2.49,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:32,27.79.63.220,udp,53,localhost,openresolver,x.x.x,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,3.8095,,,517312,,Communications
8/1/2020 0:32,123.24.94.195,udp,53,dynamic.vdc.vn,openresolver,,45899,VN,HA NOI,HANOI,1.9524,,,517311,,Communications
8/1/2020 0:32,223.27.110.99,udp,53,,openresolver,dnsmasq-2.78,56146,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,0,,Communications
8/1/2020 0:32,113.161.73.203,udp,53,ghengutienloi.com,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:32,113.173.251.74,udp,53,static.vnpt.vn,openresolver,DNS server,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:32,113.172.71.255,udp,53,static.vnpt.vn,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:32,171.245.238.126,udp,53,dynamic-adsl.viettel.vn,openresolver,x.x.x,7552,VN,HA NOI,HANOI,3.8095,,,517312,,Communications
8/1/2020 0:32,222.252.107.120,udp,53,static.vnpt.vn,openresolver,,45899,VN,HA NOI,HANOI,1.381,,,517311,,Communications
8/1/2020 0:32,14.248.208.89,udp,53,static.vnpt.vn,openresolver,,45899,VN,HA NOI,HANOI,1.381,,,517311,,Communications
8/1/2020 0:32,14.177.26.67,udp,53,static.vnpt.vn,openresolver,,45899,VN,HA NOI,HANOI,1.381,,,517311,,Communications
8/1/2020 0:32,103.127.206.224,udp,53,,openresolver,,135961,VN,HA NOI,HANOI,1.381,,,0,,Communications
8/1/2020 0:32,103.133.105.241,udp,53,,openresolver,,135905,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,0,,Communications
8/1/2020 0:32,203.160.0.170,udp,53,static.vnpt.vn,openresolver,,45899,VN,HA NOI,HANOI,1.381,,,0,,Communications
8/1/2020 0:32,14.169.20.243,udp,53,static.vnpt.vn,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.381,,,517311,,Communications
8/1/2020 0:32,171.242.126.125,udp,53,dynamic-ip-adsl.viettel.vn,openresolver,dnsmasq-2.78,7552,VN,NGHE AN,VINH,2.6667,,,517312,,Communications
8/1/2020 0:32,171.237.22.69,udp,53,dynamic-ip-adsl.viettel.vn,openresolver,x.x.x,7552,VN,LANG SON,LANG SON,3.8095,,,517312,,Communications
8/1/2020 0:32,42.112.249.60,udp,53,,openresolver,dnsmasq-2.80,18403,VN,HA NOI,HANOI,1.381,,,517311,,Communications
8/1/2020 0:32,27.74.248.68,udp,53,,openresolver,,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,6.4048,,,517312,,Communications
8/1/2020 0:32,171.241.94.1,udp,53,dynamic-adsl.viettel.vn,openresolver,x.x.x,7552,VN,HA NOI,HANOI,3.8095,,,517312,,Communications
8/1/2020 0:32,113.161.30.149,udp,53,static.vnpt.vn,openresolver,,45899,VN,THUA THIEN-HUE,HUE,1.381,,,517311,,Communications
8/1/2020 0:32,123.21.88.156,udp,53,,openresolver,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,1.9524,,,517311,,Communications
