timestamp,ip,protocol,port,hostname,tag,asn,geo,region,city,naics,sic,programs,mountd_port,exports,sector
8/1/2020 6:32,45.122.223.99,udp,111,,portmapper,56150,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:32,103.53.170.241,udp,111,dc170.kdata.vn,portmapper,18403,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:32,103.144.86.5,udp,111,,portmapper,135932,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:32,171.244.30.194,udp,111,,portmapper,38731,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:32,123.30.177.153,udp,111,,portmapper,45899,VN,HA NOI,HANOI,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:32,103.152.165.13,udp,111,,portmapper,38732,VN,HA GIANG,VINH PHUC,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:32,42.112.27.162,udp,111,,portmapper,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 54011/udp; 100024 1 44846/udp;,,,Communications
8/1/2020 6:32,118.99.13.23,udp,111,,portmapper,38186,VN,CAO BANG,THANG LOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 39523/udp; 100024 1 48312/udp;,,,Communications
8/1/2020 6:32,210.245.21.201,udp,111,,portmapper,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 45030/udp; 100024 1 52332/udp; 100005 1 38959/udp; 100005 1 40611/udp; 100005 2 57209/udp; 100005 2 56841/udp; 100005 3 51305/udp; 100005 3 51385/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100021 1 51097/udp; 100021 3 51097/udp; 100021 4 51097/udp; 100021 1 57887/udp; 100021 3 57887/udp; 100021 4 57887/udp;,38959,/var/log/httpd 10.1.254.0/255.255.255.0;,Communications
8/1/2020 6:32,222.255.168.235,udp,111,static.vnpt.vn,portmapper,45899,VN,DA NANG,DA NANG,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 53859/udp; 100024 1 59476/udp;,,,Communications
8/1/2020 6:32,125.234.173.253,udp,111,125.234.173.253.hcm.viettel.vn,portmapper,133606,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100005 1 6666/udp; 100005 3 6666/udp; 100005 1 6666/udp; 100005 3 6666/udp;,,,Communications
8/1/2020 6:32,171.244.0.233,udp,111,,portmapper,38731,VN,HA NOI,HANOI,517312,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:33,103.68.250.36,udp,111,,portmapper,135905,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 51650/udp; 100024 1 49239/udp;,,,Communications
8/1/2020 6:33,42.112.27.45,udp,111,,portmapper,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 39819/udp; 100024 1 33067/udp;,,,Communications
8/1/2020 6:33,103.221.222.132,udp,111,,portmapper,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 18413/udp; 100024 1 8505/udp;,,,Communications
8/1/2020 6:33,103.57.208.209,udp,111,,portmapper,131353,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:33,118.69.66.117,udp,111,,portmapper,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,100000 2 111/udp; 100000 2 111/udp; 100024 1 907/udp; 100024 1 910/udp;,,,Communications
8/1/2020 6:33,103.77.160.134,udp,111,,portmapper,45544,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:33,113.160.202.100,udp,111,static.vnpt.vn,portmapper,45899,VN,NINH BINH,NINH BINH,517311,,100000 2 111/udp; 100000 2 111/udp; 100024 1 955/udp; 100024 1 958/udp;,,,Communications
8/1/2020 6:33,103.221.220.89,udp,111,eltd.com.vn,portmapper,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:33,222.255.133.6,udp,111,static.vnpt.vn,portmapper,45899,VN,HA NOI,HANOI,517311,,100000 3 111/udp; 100000 2 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:33,222.255.216.15,udp,111,,portmapper,45899,VN,HA NOI,HANOI,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:33,45.117.83.140,udp,111,mail.anthinhgroup.vn,portmapper,131353,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:33,125.212.242.106,udp,111,,portmapper,3873,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:33,157.119.251.129,udp,111,,portmapper,135944,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Information Technology
8/1/2020 6:33,103.238.213.47,udp,111,,portmapper,131428,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 53819/udp; 100024 1 57240/udp;,,,Communications
8/1/2020 6:33,103.130.211.43,udp,111,,portmapper,24088,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:33,202.151.160.93,udp,111,,portmapper,24173,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 59459/udp; 100024 1 37297/udp;,,,Communications
8/1/2020 6:33,23.228.96.35,udp,111,,portmapper,46573,VN,VIET NAM,?,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:33,103.82.32.149,udp,111,,portmapper,38733,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:33,221.132.28.203,udp,111,,portmapper,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:33,103.47.193.129,udp,111,static.ftech.vn,portmapper,18403,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:33,103.21.150.16,udp,111,,portmapper,38732,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 35362/udp; 100024 1 60149/udp; 100005 1 60481/udp; 100005 1 44511/udp; 100005 2 33181/udp; 100005 2 40302/udp; 100005 3 53089/udp; 100005 3 36799/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100021 1 48156/udp; 100021 3 48156/udp; 100021 4 48156/udp; 100021 1 36782/udp; 100021 3 36782/udp; 100021 4 36782/udp;,,,Communications
8/1/2020 6:33,210.245.89.9,udp,111,,portmapper,18403,VN,HA NOI,HANOI,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 37187/udp; 100024 1 54108/udp;,,,Communications
8/1/2020 6:33,103.53.231.25,udp,111,,portmapper,131427,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:33,123.30.136.108,udp,111,static-services1-vdc2.com.vn,portmapper,7643,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:33,150.95.110.176,udp,111,,portmapper,131392,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:33,103.255.239.203,udp,111,no-ptr.luutruso.net,portmapper,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:33,103.1.209.245,udp,111,stg.qand.me,portmapper,38731,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 32925/udp; 100024 1 48421/udp;,,,Communications
8/1/2020 6:33,150.95.110.205,udp,111,,portmapper,131392,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:34,152.32.161.246,udp,111,,portmapper,135377,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Information Technology
8/1/2020 6:34,103.68.250.38,udp,111,network.powernet.vn,portmapper,135905,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 51650/udp; 100024 1 49239/udp;,,,Communications
8/1/2020 6:34,125.234.173.241,udp,111,125.234.173.241.hcm.viettel.vn,portmapper,133606,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100005 1 6666/udp; 100005 3 6666/udp; 100005 1 6666/udp; 100005 3 6666/udp;,,,Communications
8/1/2020 6:34,123.19.121.71,udp,111,,portmapper,45899,VN,QUANG NGAI,QUANG NGAI,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100003 3 2049/udp; 100003 3 2049/udp; 100005 1 2049/udp; 100005 3 2049/udp; 100005 1 2049/udp; 100005 3 2049/udp;,,,Communications
8/1/2020 6:34,103.199.4.5,udp,111,,portmapper,56155,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 50700/udp; 100024 1 53082/udp;,,,Communications
8/1/2020 6:34,45.124.86.198,udp,111,sv-86198.bkns.vn,portmapper,135905,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:34,103.146.22.58,udp,111,,portmapper,131366,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:34,171.244.14.191,udp,111,,portmapper,38731,VN,HA NOI,HANOI,517312,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:34,103.221.223.181,udp,111,,portmapper,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:34,183.91.11.78,udp,111,static.cmcti.vn,portmapper,45903,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 58327/udp; 100024 1 39571/udp;,,,Communications
8/1/2020 6:34,103.130.217.26,udp,111,,portmapper,135951,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:34,118.69.196.84,udp,111,,portmapper,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,100000 2 111/udp; 100000 2 111/udp; 100024 1 872/udp; 100024 1 875/udp;,,,Communications
8/1/2020 6:34,103.232.123.141,udp,111,,portmapper,56150,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:34,103.237.145.79,udp,111,,portmapper,131414,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:34,112.197.100.1,udp,111,,portmapper,45543,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 2 111/udp; 100000 2 111/udp; 939524107 1 10011/udp; 939524107 2 10011/udp; 939524111 1 819/udp; 939524111 2 819/udp; 939524102 1 911/udp; 939524102 2 911/udp; 939524098 1 10002/udp; 939524098 2 10002/udp; 939524146 1 934/udp; 939524146 2 934/udp; 939524110 1 10014/udp; 939524110 2 10014/udp; 939524241 1 607/udp; 939524178 1 608/udp; 939524178 2 608/udp; 939524177 1 606/udp; 939524177 2 606/udp; 939524112 1 10016/udp; 939524106 2 10016/udp; 939524240 1 611/udp; 939524240 2 611/udp; 939524129 1 10033/udp; 939524129 2 10033/udp; 939524132 1 10036/udp; 939524132 2 10036/udp; 939524130 1 645/udp; 939524130 2 645/udp; 939524147 1 10051/udp; 939524147 2 10051/udp; 939524115 1 10019/udp; 939524115 2 10019/udp; 939524115 0 10019/udp; 939524109 1 964/udp; 939524109 2 964/udp;,,,Communications
8/1/2020 6:34,103.9.79.26,udp,111,,portmapper,45899,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 42889/udp; 100024 1 34907/udp; 100005 1 20048/udp; 100005 1 20048/udp; 100005 2 20048/udp; 100005 2 20048/udp; 100005 3 20048/udp; 100005 3 20048/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 3 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 3 2049/udp; 100021 1 53023/udp; 100021 3 53023/udp; 100021 4 53023/udp; 100021 1 35737/udp; 100021 3 35737/udp; 100021 4 35737/udp;,,,Communications
8/1/2020 6:34,103.53.170.173,udp,111,dc170.kdata.vn,portmapper,18403,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:34,42.116.254.234,udp,111,,portmapper,18403,VN,AN GIANG,LONG XUYEN,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 49193/udp; 100024 1 55645/udp;,,,Communications
8/1/2020 6:34,123.30.52.22,udp,111,vnptnet.vn,portmapper,45899,VN,HA NOI,HANOI,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 32818/udp; 100024 1 32826/udp; 100133 1 32818/udp; 100133 1 32826/udp; 1073741824 1 32828/udp; 100021 1 4045/udp; 100021 2 4045/udp; 100021 3 4045/udp; 100021 4 4045/udp; 100021 1 4045/udp; 100021 2 4045/udp; 100021 3 4045/udp; 100021 4 4045/udp; 300598 1 32826/udp; 100249 1 32827/udp; 100249 1 32835/udp; 100001 2 32846/udp; 100001 3 32846/udp; 100001 4 32846/udp; 100011 1 32848/udp; 100002 2 32843/udp; 100002 3 32843/udp; 100002 2 32850/udp; 100002 3 32850/udp; 100068 2 32853/udp; 100068 3 32853/udp; 100068 4 32853/udp; 100068 5 32853/udp; 100083 1 32845/udp; 100068 2 41300/udp; 100068 3 41300/udp; 100068 4 41300/udp; 100068 5 41300/udp;,,,Communications
8/1/2020 6:34,103.53.231.185,udp,111,,portmapper,131427,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 49570/udp; 100024 1 55597/udp;,,,Communications
8/1/2020 6:34,42.114.44.163,udp,111,,portmapper,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,100000 2 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:34,103.237.148.149,udp,111,,portmapper,45538,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 46393/udp; 100024 1 59819/udp; 100011 1 875/udp; 100011 2 875/udp; 100011 1 875/udp; 100011 2 875/udp; 100005 1 42124/udp; 100005 1 58267/udp; 100005 2 32994/udp; 100005 2 37442/udp; 100005 3 48345/udp; 100005 3 54120/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100021 1 60757/udp; 100021 3 60757/udp; 100021 4 60757/udp; 100021 1 45704/udp; 100021 3 45704/udp; 100021 4 45704/udp;,,,Communications
8/1/2020 6:34,150.95.112.139,udp,111,v150-95-112-139.a011.g.han1.static.cnode.io,portmapper,131392,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:34,125.212.195.46,udp,111,,portmapper,38731,VN,HA NOI,HANOI,517312,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 35184/udp; 100024 1 19353/udp;,,,Communications
8/1/2020 6:34,103.143.209.201,udp,111,,portmapper,56150,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:34,103.92.30.243,udp,111,,portmapper,56150,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 54565/udp; 100024 1 57805/udp; 100021 1 57666/udp; 100021 3 57666/udp; 100021 4 57666/udp; 100021 1 45879/udp; 100021 3 45879/udp; 100021 4 45879/udp;,,,Communications
8/1/2020 6:34,103.221.223.34,udp,111,,portmapper,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:35,45.117.170.20,udp,111,mx17020.superdata.vn,portmapper,45544,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 55334/udp; 100024 1 47868/udp;,,,Communications
8/1/2020 6:35,203.162.163.51,udp,111,static.vnpt.vn,portmapper,7643,VN,HA NOI,HANOI,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 39646/udp; 100024 1 42590/udp;,,,Communications
8/1/2020 6:35,222.255.114.20,udp,111,static.vnpt.vn,portmapper,45899,VN,HA NOI,HANOI,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:35,123.30.169.116,udp,111,static.vnpt.vn,portmapper,45899,VN,HA NOI,HANOI,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:35,103.56.157.142,udp,111,,portmapper,45899,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:35,123.31.17.11,udp,111,static.vnpt.vn,portmapper,45899,VN,HA NOI,HANOI,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 59774/udp; 100024 1 40138/udp; 100005 1 34597/udp; 100005 1 53595/udp; 100005 2 51732/udp; 100005 2 40227/udp; 100005 3 60953/udp; 100005 3 56509/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100021 1 44141/udp; 100021 3 44141/udp; 100021 4 44141/udp; 100021 1 46483/udp; 100021 3 46483/udp; 100021 4 46483/udp;,,,Communications
8/1/2020 6:35,103.216.115.90,udp,111,,portmapper,63765,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
