timestamp,ip,protocol,port,hostname,asn,geo,region,city,version,clk_wander,clock,error,frequency,jitter,leap,mintc,noise,offset,peer,phase,poll,precision,processor,refid,reftime,rootdelay,rootdispersion,stability,state,stratum,system,tai,tc,naics,sic,sector
8/1/2020 1:38,42.114.215.58,udp,123,,18403,VN,HA NOI,HANOI,ntpd 4.2.8p10@1.3728-o Mon Feb 19 04:30:37 UTC 2018 (1),0,0xe2cf45e8.a96e0c84,,0,0,3,3,,0,,,,-18,armv7l,INIT,0x00000000.00000000,0,11257.35,,,16,Linux/3.18.24_hi3798cv2x,,3,517311,,Communications
8/1/2020 1:38,123.30.214.1,udp,123,,45899,VN,HA NOI,HANOI,,,0xE2CF45F9.438893FF,0.09,-102.22,,3,,,,0,,6,,,10.1.2.23,0xE279FD80.A7D59D5E,33.07,108.55,,,16,cisco,,,517311,,Communications
8/1/2020 1:38,116.212.36.20,udp,123,,55322,VN,HA NOI,HANOI,,,0xE2CF4849.22E3D249,1.94,-8.21,,0,,,,44195,,6,,,116.212.32.5,0xE2CF4836.167E1A76,5.98,27.47,,,4,cisco,,,0,,Communications
8/1/2020 1:38,101.53.43.122,udp,123,ci53.43-122.netnam.vn,24173,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,0,0xE2CF45FD.78135A3D,,0,0,0,3,,0,,,,-21,unknown,202.151.175.18,0xE2CF4434.C7849490,0,0,,,4,UNIX,,7,0,,Communications
8/1/2020 1:38,112.137.134.10,udp,123,,45542,VN,HA NOI,HANOI,ntpd 4.2.8p4@1.3265-o Mon Oct 26 14:28:17 UTC 2015 (1),0.023,0xe2cf45fe.45adee14,,22.266,0,0,3,,-0.336,,,,-24,amd64,162.159.200.1,0xe2cf45bc.8ad47f81,118.639,10.203,,,4,FreeBSD/10.1-RELEASE-p25,,9,0,,Communications
8/1/2020 1:38,27.68.229.244,udp,123,localhost,7552,VN,HA NOI,HANOI,4,,0xe2cf45fe.ee7e7794,,-34.968,0.977,0,,0.985,-0.194,,,10,-10,unknown,192.168.181.50,0xe2cf450c.3ae1e9d9,3.36,37.745,0.019,4,3,UNIX,,,517312,,Communications
8/1/2020 1:38,171.231.93.49,udp,123,,7552,VN,GIA LAI,PLEIKU,ntpd 4.2.6p3@1.2290 Fri Mar 11 20:26:06 UTC 2016 (51),0,0xe2cff7a5.18fcf9ad,,0,0,0,3,,0,,,,-14,armv7l,127.127.1.0,0xe2cff790.3fc7c236,0,11.348,,,6,Linux/3.10.0,,6,517312,,Communications
8/1/2020 1:38,111.91.232.127,udp,123,,45896,VN,HA NOI,HANOI,4,,0xe2cf4602.f7eb8f8e,,7.955,0.977,0,,0.977,-0.028,,,10,-10,unknown,111.91.235.232,0xe2cf4444.adfaad63,136.884,71.862,0.019,4,4,UNIX,,,0,,Communications
8/1/2020 1:38,113.172.110.199,udp,123,static.vnpt.vn,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,ntpd 4.2.6p5@1.2349 Mon Dec  2 09:52:06 UTC 2013 (37),0,0xe2cf455f.51a82718,,0,0,0,3,,0,,,,-15,armv7l,127.127.1.0,0xe2cf4531.ba0c403b,0,11.647,,,3,Linux/3.0.8,,6,517311,,Communications
8/1/2020 1:38,113.161.224.147,udp,123,static.vnpt.vn,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,ntpd 4.2.0-a Mon May 19 21:54:16 UTC 2014 (1),,0xe2cf45da.116a3ba1,,24.156,0.008,3,,,0,,,4,-17,octeon,INIT,0x00000000.00000000,0,13912.11,0,1,16,JUNOS12.1X44-D35.5,,,517311,,Communications
8/1/2020 1:38,210.245.28.130,udp,123,,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,ntpd 4.2.0-a Wed Dec 25 18:48:00  2019 (1),,0xe2cf4606.775738a1,,11.636,29.076,0,,,-11.611,,,10,-23,amd64,210.245.0.24,0xe2cf45cf.30cd259e,136.953,166.806,4.394,4,4,FreeBSDJNPR-10.3-20191025.14243fa_buil,,,517311,,Communications
8/1/2020 1:38,171.244.53.254,udp,123,,38731,VN,HA NOI,HANOI,4,0,0xE2CF4606.6C083250,,-17.953,0,0,3,,0.054,,,,-10,unknown,172.16.36.53,0xE2CF2CD1.16872B40,96.682,158.201,,,3,UNIX,,10,517312,,Communications
8/1/2020 1:38,113.161.212.122,udp,123,,45899,VN,AN GIANG,LONG XUYEN,4,0,0xE2CF45F7.DEA3B7BB,,5.489,0,3,3,,0,,,,-21,unknown,INIT,0x00000000.00000000,0,65692.919,,,16,UNIX,,3,517311,,Communications
8/1/2020 1:38,116.106.16.196,udp,123,,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,ntpd 4.2.6p3@1.2290 Fri Mar 11 21:07:15 UTC 2016 (52),0,0xe2cfa6a5.bb577569,,0,0,0,3,,0,,,,-14,armv5tel,127.127.1.0,0xe2cfa688.c5644afe,0,11.468,,,6,Linux/3.3.0,,6,517312,,Communications
8/1/2020 1:38,118.69.185.67,udp,123,,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,,,0xE2CF460A.68A3A3F9,38.39,-11.64,,0,,,,36798,,10,,,210.245.0.24,0xE2CF45A9.673EA93C,138.03,149.41,,,4,cisco,,,517311,,Communications
8/1/2020 1:38,103.245.151.254,udp,123,151-254.smtp-out.asvms.com,55313,VN,HA NOI,HANOI,ntpd 4.2.0-a Thu Mar 26 20:07:21 UTC 2015 (1),,0xe2cf460f.dfe5c35b,,1.024,2.737,0,,,-22.932,,,4,-18,powerpc,203.95.213.129,0xe2cf4406.7a66596e,227.392,527.383,0.565,4,3,JUNOS13.3R6.5,,,0,,Communications
8/1/2020 1:38,171.247.39.102,udp,123,dynamic-ip-adsl.viettel.vn,7552,VN,TAY NINH,TAY NINH,ntpd 4.2.6p3@1.2290 Wed May 17 13:29:58 UTC 2017 (54),0,0xe2cf4d95.326b28a2,,0,0,0,3,,0,,,,-14,armv7l,127.127.1.0,0xe2cf4d6e.e6735dae,0,11.618,,,6,Linux/3.16.0,,6,517312,,Communications
8/1/2020 1:38,113.164.176.127,udp,123,,45899,VN,VINH LONG,VINH LONG,4,0.006,0xE2CF4612.526E9870,,-8.265,0,0,3,,3.111,,,,-10,unknown,10.10.15.27,0xE2CF21C6.99999B40,98.704,233.953,,,5,UNIX,,10,517311,,Communications
8/1/2020 1:38,116.118.109.238,udp,123,,7602,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,,0xe2cf43fc.94395810,,0,0.977,3,,0.977,0,,,6,-10,unknown,INIT,0x00000000.00000000,0,99999.999,0,0,16,UNIX,,,0,,Communications
8/1/2020 1:38,14.238.2.161,udp,123,,45899,VN,HA NOI,HANOI,4,0,0xE2CF4615.A4DD30E0,,0,0,0,3,,0,,,,-10,unknown,203.248.240.103,0xE2CF205A.D9999BF0,0,0,,,4,UNIX,,10,517311,,Communications
8/1/2020 1:38,125.234.97.218,udp,123,125.234.97.218.hcm.viettel.vn,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,0,0xE2CF4616.DD2319D8,,0,0,0,3,,0,,,,-20,unknown,123.108.225.6,0xE2CF3441.93AF4426,0,0,,,3,UNIX,,10,0,,Communications
8/1/2020 1:38,203.162.94.55,udp,123,,45899,VN,HA NOI,HANOI,4,0,0xE2CF3B13.24ADD162,,0,0,3,3,,0,,,,-22,unknown,INIT,0x00000000.00000000,0,0,,,16,UNIX,,3,517311,,Communications
8/1/2020 1:38,27.118.17.57,udp,123,,55313,VN,HO CHI MINH,THANH PHO HO CHI MINH,,,0xE2CF47A8.2F0E4B68,0,0,,3,,,,0,,4,,,0.0.0.0,0x00000000.00000000,0,0,,,16,cisco,,,0,,Communications
8/1/2020 1:38,101.53.14.65,udp,123,ci53.14-65.netnam.vn,24173,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,0,0xE2CF461B.FFDA94AD,,0,0,0,3,,0,,,,-21,unknown,10.250.0.131,0xE2CF3E22.FC338607,0,0,,,3,UNIX,,10,0,,Communications
8/1/2020 1:38,27.68.237.6,udp,123,,7552,VN,HA NOI,HANOI,4,,0xe2cf461c.ff13a7c1,,-37.048,0.977,0,,0.981,-0.031,,,10,-10,unknown,10.73.224.34,0xe2cf43f2.8ec8f556,22.369,41.895,0.016,4,3,UNIX,,,517312,,Communications
8/1/2020 1:38,115.78.160.139,udp,123,,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,0,0xE2CF461D.ADE6033B,,0,0,0,3,,0,,,,-21,unknown,210.173.160.57,0xE2CF4508.B5D96B8A,0,0,,,3,UNIX,,6,517312,,Communications
8/1/2020 1:38,183.91.20.50,udp,123,static.cmcti.vn,45903,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,0,0xE2CF4649.6CAF0D03,,0,0,3,3,,0,,,,-21,unknown,INIT,0x00000000.00000000,0,0,,,16,UNIX,,3,0,,Communications
8/1/2020 1:38,103.145.2.243,udp,123,,41095,VN,HA NOI,HANOI,4,,0xe2cf4620.fefed287,,9.895,0.977,0,,0.977,1.529,,,10,-10,unknown,98.158.111.2,0xe2cf3e9b.4a6e3d12,151.343,48.747,0.015,4,5,UNIX,,,0,,Communications
8/1/2020 1:38,203.190.166.101,udp,123,,24086,VN,HA NOI,HANOI,4,,0xe2cf4622.61d48f45,,-33.964,0.977,0,,0.999,-0.697,,,10,-10,unknown,192.168.181.50,0xe2cf44d4.9d96217f,15.049,69.712,0.025,4,3,UNIX,,,517312,,Communications
8/1/2020 1:38,42.117.174.175,udp,123,,18403,VN,HA NOI,HANOI,ntpd 4.2.8p10@1.3728-o Fri Mar 15 10:47:15 UTC 2019 (1),0,0xe2cf4609.4a62915e,,0,0,3,3,,0,,,,-19,armv7l,INIT,0x00000000.00000000,0,63373.575,,,16,Linux/3.18.24_hi3798cv2x,,3,517311,,Communications
8/1/2020 1:38,115.84.176.17,udp,123,,38731,VN,HA NOI,HANOI,4,,0xe2cf4624.ff2302ca,,5.166,1.561,0,,1.883,-0.139,,,10,-10,unknown,172.16.228.8,0xe2cf4033.016df49c,101.954,110.966,0.068,4,4,UNIX,,,0,,Communications
8/1/2020 1:38,103.19.164.48,udp,123,,45896,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,,0xe2cf4626.d6944bfc,,7.955,0.977,0,,0.977,-0.028,,,10,-10,unknown,111.91.235.232,0xe2cf4444.adfaad63,136.884,72.402,0.019,4,4,UNIX,,,0,,Communications
8/1/2020 1:38,118.69.185.70,udp,123,,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,,,0xE2CF4627.02474EF5,61.22,-19.5,,0,,,,58241,,10,,,210.245.0.24,0xE2CF4389.05E1F6BB,114.81,175.26,,,4,cisco,,,517311,,Communications
8/1/2020 1:38,182.237.22.49,udp,123,,55309,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,,0xE2CF47E5.8163A49C,,0,0,0,,0,0,,,4,-24,unknown,127.127.1.1,0xE2CF47DA.3B14D597,0,0,0,4,8,UNIX,,,0,,Communications
8/1/2020 1:38,222.255.114.255,udp,123,static.vnpt.vn,45899,VN,HA NOI,HANOI,,,0xE2CEB744.9B2019E3,0,0,,3,,,,0,,4,,,0.0.0.0,0x00000000.00000000,0,0,,,16,cisco,,,517311,,Communications
8/1/2020 1:38,111.91.235.75,udp,123,,45896,VN,HA NOI,HANOI,4,,0xe2cf462d.6e42eba2,,14.037,0.977,0,,0.977,0.159,,,10,-10,unknown,111.91.235.232,0xe2cf4562.834ea196,115.997,72.644,0.021,4,4,UNIX,,,0,,Communications
8/1/2020 1:38,113.172.50.159,udp,123,static.vnpt.vn,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,ntpd 4.2.6p3@1.2290 Wed May 30 10:05:10 UTC 2018 (58),0,0xe2cf45fc.104220ae,,0,0,0,3,,0,,,,-15,armv7l,127.127.1.0,0xe2cf45d7.0ca0ea0a,0,11.542,,,6,Linux/3.18.20,,6,517311,,Communications
8/1/2020 1:38,103.37.35.86,udp,123,,45896,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,,0xe2cf4630.89ac35f1,,7.955,0.977,0,,0.977,-0.028,,,10,-10,unknown,111.91.235.232,0xe2cf4444.adfaad63,136.884,72.537,0.019,4,4,UNIX,,,0,,Communications
8/1/2020 1:38,118.69.166.209,udp,123,,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,,0xE2CF41CD.E43B9E3C,,0,0,3,,0,0,,,6,-24,unknown,INIT,0x00000000.00000000,0,63235.514,0,1,16,UNIX,,,517311,,Communications
8/1/2020 1:38,27.118.19.61,udp,123,,55313,VN,HO CHI MINH,THANH PHO HO CHI MINH,,,0xE2CF47BD.1D017DD3,0,0,,3,,,,0,,4,,,0.0.0.0,0x00000000.00000000,0,0,,,16,cisco,,,0,,Communications
8/1/2020 1:38,118.71.250.244,udp,123,,18403,VN,HA NOI,HANOI,4,0,0xE2CF4631.7E93DD3F,,0,0,0,3,,0,,,,-21,unknown,10.15.16.68,0xE2CF459D.AFA4A240,0,0,,,7,UNIX,,8,517311,,Communications
8/1/2020 1:38,119.17.202.186,udp,123,static.netnam.vn,24173,VN,HA NOI,HANOI,4,0,0xE2CF4632.7C92205A,,0,0,0,3,,0,,,,-21,unknown,172.31.1.253,0xE2CF45F8.391FF5E1,0,0,,,5,UNIX,,6,0,,Communications
8/1/2020 1:39,45.118.137.2,udp,123,,45557,VN,BINH DUONG,THU DAU MOT,ntpd 4.2.0-a Fri Sep  8 03:33:21  2017 (1),,0xe2cf4635.ed801919,,-63.004,0.002,3,,,0,,,4,-19,octeon,INIT,0x00000000.00000000,0,20282.565,0,1,16,JUNOS15.1X49-D110.4,,,0,,Communications
8/1/2020 1:39,118.71.250.98,udp,513,,18403,VN,HA NOI,HANOI,4,0.01,0xE2CF4635.7020C5D0,,36.674,0,0,3,,31.997,,,,-10,unknown,10.1.10.10,0xE2CF45C5.D16874F0,32.25,128.917,,,3,UNIX,,10,517311,,Communications
8/1/2020 1:39,123.30.232.12,udp,123,,45899,VN,HA NOI,HANOI,ntpd 4.2.6p2@1.2194 Fri Jan 29 05:41:51 UTC 2016 (2),,0xe2cf46c0.1d4058ef,,41.644,0,3,,0.001,0,,,3,-20,i686,INIT,0x00000000.00000000,0,99999.999,0,,16,Linux/2.6.99.99,,,517311,,Communications
8/1/2020 1:39,203.113.135.162,udp,123,,7552,VN,HA NOI,HANOI,4,0,0xE2CF463C.987566E9,,0,0,0,3,,0,,,,-22,unknown,211.233.40.78,0xE2CF461E.28442A5D,0,0,,,3,UNIX,,6,517312,,Communications
8/1/2020 1:39,202.151.173.147,udp,123,,24173,VN,HO CHI MINH,THANH PHO HO CHI MINH,,,0xE2CF463C.C35ACDB8,0.06,47.97,,0,,,,56813,,6,,,202.151.175.18,0xE2CF4616.0E090064,40.34,62.19,,,4,cisco,,,0,,Communications
8/1/2020 1:39,202.94.89.3,udp,123,,38252,VN,HA NOI,HANOI,4,0,0xE2CF471D.71A9FD20,,0,0,3,3,,0,,,,-10,unknown,INIT,0x00000000.00000000,0,42786.089,,,16,UNIX,,3,541614,,Communications
8/1/2020 1:39,117.103.228.70,udp,123,hn.vtc.vn,38248,VN,HO CHI MINH,THANH PHO HO CHI MINH,ntpd 4.2.0-a Sun Apr 23 00:26:27  2017 (1),,0xe2cf463e.9118d0f1,,30.169,1.219,0,,,-3.171,,,6,-23,amd64,203.95.213.129,0xe2cf44d5.a5f4f603,238.999,66.563,0.515,4,3,FreeBSDJNPR-10.3-20170422.348838_build,,,0,,Communications
8/1/2020 1:39,103.216.72.93,udp,123,,63741,VN,HO CHI MINH,THANH PHO HO CHI MINH,,,0xE2CF463E.56D3DBD1,5.29,-1.74,,0,,,,62903,,6,,,216.239.35.8,0xE2CF4615.8FC56466,57.46,5.57,,,2,cisco,,,0,,Communications
8/1/2020 1:39,113.161.46.30,udp,123,static.vnpt.vn,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,,0xE2CF458C.8D4A18FF,,32.336,0.284,0,,0.205,-0.223,,,7,-28,unknown,172.16.2.1,0xE2CF44A4.D5C5AC91,1.844,8.754,0.003,4,9,UNIX,,,517311,,Communications
8/1/2020 1:39,27.68.135.178,udp,123,,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,ntpd 4.2.0-a Thu Feb 12 11:04:45 UTC 2015 (1),,0xe2cf4640.3c08a435,,-18.321,0.377,0,,,0.589,,,9,-17,arm,218.234.23.44,0xe2cf4567.7cce0ffa,120.615,54.118,0.002,4,3,JUNOS12.3R9.4,,,517312,,Communications
8/1/2020 1:39,116.106.111.187,udp,123,,24086,VN,TRA VINH,TRA VINH,ntpd 4.2.6p3@1.2290 Fri Mar 11 20:26:06 UTC 2016 (51),0,0xe2cebd83.ec08fd6e,,0,0,0,3,,0,,,,-14,armv7l,127.127.1.0,0xe2cebd59.00c39384,0,11.678,,,6,Linux/3.10.0,,6,517312,,Communications
8/1/2020 1:39,123.30.129.161,udp,123,rs161-129.v-1000.com,7643,VN,HA NOI,HANOI,,,0xE2CF40D0.F74928AB,0,0,,3,,,,0,,4,,,0.0.0.0,0x00000000.00000000,0,0,,,16,cisco,,,517311,,Communications
8/1/2020 1:39,182.237.22.58,udp,123,,55309,VN,HO CHI MINH,THANH PHO HO CHI MINH,ntpd 4.2.8p12@1.3728-o Wed Oct  3 14:21:49 UTC 2018 (1),0.097,0xe2cf4644.88df1457,,27.916,0,0,3,,0.293,,,,-21,amd64,103.38.120.36,0xe2cf432f.e0dfbb44,145.611,55.645,,,3,FreeBSD/11.2-RELEASE-p6,,7,0,,Communications
8/1/2020 1:39,171.248.220.145,udp,123,dynamic-ip-adsl.viettel.vn,7552,VN,HA NOI,HANOI,ntpd 4.2.6p3@1.2290 Fri Mar 11 20:26:06 UTC 2016 (51),0,0xe2cfee78.7e930637,,0,0,0,3,,0,,,,-14,armv7l,127.127.1.0,0xe2cfee52.f46e030a,0,11.603,,,6,Linux/3.10.0,,6,517312,,Communications
8/1/2020 1:39,101.99.7.132,udp,123,,45903,VN,HA NOI,HANOI,ntpd 4.2.8p13@1.3847-o Fri May 10 20:05:13 UTC 2019 (1),0.089,0xe2cf4645.f7ea3a38,,-42.391,0,0,3,,-0.011,,,,-24,amd64,91.209.0.19,0xe2cf3f14.76b70149,227.755,59.697,,,3,FreeBSD/11.2-RELEASE-p10,,9,0,,Communications
8/1/2020 1:39,183.80.232.239,udp,123,,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,ntpd 4.2.6p3@1.2290 Wed May 17 13:29:58 UTC 2017 (54),0,0xe2cff175.ceed2367,,0,0,0,3,,0,,,,-13,armv7l,127.127.1.0,0xe2cff163.ac31cb14,0,11.44,,,6,Linux/3.16.0,,6,517311,,Communications
8/1/2020 1:39,113.176.122.55,udp,123,,45899,VN,HA NOI,HANOI,4,0,0xE2CF4648.3537112B,,0,0,0,3,,0,,,,-21,unknown,52.1.159.81,0xE2CF4642.90EC76E2,0,0,,,2,UNIX,,6,517311,,Communications
8/1/2020 1:39,117.4.240.96,udp,123,,7552,VN,HA NOI,HANOI,ntpd 4.2.8p4@1.3265-o Mon Dec  7 22:40:35 UTC 2015 (1),0,0xe2cf45ab.12797fc6,,0,0,3,3,,0,,,,-20,armv7l,INIT,0x00000000.00000000,0,99999.999,,,16,Linux/3.10.0_hi3536,,3,517312,,Communications
8/1/2020 1:39,183.91.19.65,udp,123,static.cmcti.vn,45903,VN,HO CHI MINH,THANH PHO HO CHI MINH,ntpd 4.2.8p12@1.3728-o Wed Sep  5 00:14:54 UTC 2018 (1),0.067,0xe2cf464c.84cc1ce2,,6.424,0,0,3,,-0.607,,,,-21,amd64,210.245.100.39,0xe2cf3e5c.6e24dee6,92.394,82.525,,,3,FreeBSD/11.2-RELEASE-p3,,9,0,,Communications
8/1/2020 1:39,42.119.180.244,udp,123,,18403,VN,HA NOI,HANOI,ntpd 4.2.6p3@1.2290 Fri Mar 11 21:07:15 UTC 2016 (52),0,0xe2cf464e.41b76833,,0,0,0,3,,0,,,,-13,armv5tel,127.127.1.0,0xe2cf4617.79c1b90a,0,11.98,,,6,Linux/3.3.0,,6,517311,,Communications
8/1/2020 1:39,27.0.13.253,udp,123,mx13253.superdata.vn,45544,VN,HO CHI MINH,THANH PHO HO CHI MINH,,,0xE2CF46C7.D4513263,16000,0,,3,,,,0,,6,,,103.245.79.2,0xE1E410E6.4025EF00,145.95,99999.999,,,16,cisco,,,0,,Communications
8/1/2020 1:39,103.37.29.181,udp,123,,45896,VN,HA NOI,HANOI,4,,0xe2cf4650.4f52f687,,14.037,0.977,0,,0.977,0.159,,,10,-10,unknown,111.91.235.232,0xe2cf4562.834ea196,115.997,73.169,0.021,4,4,UNIX,,,0,,Communications
8/1/2020 1:39,113.161.44.158,udp,123,static.vnpt.vn,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,0,0xE2CF4651.AC0FE9DD,,0,0,0,3,,0,,,,-20,unknown,10.10.15.14,0xE2CF4640.5A8F7EDA,0,0,,,4,UNIX,,6,517311,,Communications
8/1/2020 1:39,103.254.15.129,udp,123,,56151,VN,QUANG NGAI,BINH THANH,4,3,0xE2CF2EBA.C4B293DC,,3,0,3,3,,3,,,,-20,unknown,4s,0x00000000.00000000,3,3,,,16,UNIX,,3,0,,Communications
8/1/2020 1:39,183.80.190.11,udp,123,,18403,VN,HA NOI,HANOI,4,0,0xE2CF4652.370A3E08,,0,0,0,3,,0,,,,-10,unknown,210.245.0.25,0xE2CF412B.6624DE48,0,0,,,5,UNIX,,10,517311,,Communications
8/1/2020 1:39,115.78.73.226,udp,123,,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,0,0xE2CF466A.AC0545E4,,0,0,3,3,,0,,,,-22,unknown,INIT,0x00000000.00000000,0,0,,,16,UNIX,,6,517312,,Communications
8/1/2020 1:39,113.161.59.19,udp,123,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,,0xE2CF45A3.8878CBB0,,36.355,0.148,0,,0.29,-1.406,,,6,-28,unknown,172.16.2.1,0xE2CF4450.95DA3E0E,1.828,10.298,0.005,4,9,UNIX,,,517311,,Communications
8/1/2020 1:39,103.131.76.251,udp,123,,135952,VN,HA NOI,HANOI,4,0,0xE2CF4658.F851EE30,,-18.118,0,0,3,,1.843,,,,-10,unknown,216.239.35.8,0xE2CF4292.F53F7F90,70,18.435,,,2,UNIX,,10,0,,Communications
8/1/2020 1:39,123.21.8.219,udp,123,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,ntpd 4.2.6p3@1.2290 Fri Mar 11 20:26:06 UTC 2016 (51),0,0xe2cf4714.e081d9f9,,0,0,0,3,,0,,,,-13,armv7l,127.127.1.0,0xe2cf46f8.a3e95b48,0,11.59,,,6,Linux/3.10.0,,6,517311,,Communications
8/1/2020 1:39,101.99.50.234,udp,123,static.cmcti.vn,45903,VN,DA NANG,DA NANG,,,0xE2CF7E06.633E9049,0,0,,3,,,,0,,4,,,0.0.0.0,0x00000000.00000000,0,0,,,16,cisco,,,0,,Communications
8/1/2020 1:39,137.59.32.1,udp,123,,131429,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,,0xe2cf4659.827e9768,,3.062,0.981,0,,1.002,0.44,,,10,-10,unknown,10.11.2.5,0xe2cf4436.8034f48f,1.976,48.206,0.025,4,3,UNIX,,,0,,Information Technology
8/1/2020 1:39,113.161.86.186,udp,123,vn.3apharma.com,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,0,0xE2CF465A.1DB22D60,,0,0,0,3,,0,,,,-10,unknown,10.84.29.11,0xE2CF3EA5.7BE76DE0,0,0,,,4,UNIX,,10,517311,,Communications
8/1/2020 1:39,171.250.201.189,udp,123,,7552,VN,HA NOI,HANOI,ntpd 4.2.6p5@1.2349 Tue Aug 23 03:53:16 UTC 2016 (42),0,0xe2cf465f.374a529c,,0,0,0,3,,0,,,,-15,armv7l,127.127.1.0,0xe2cf4643.21d20f40,0,11.362,,,3,Linux/3.10.0,,6,517312,,Communications
8/1/2020 1:39,113.161.91.72,udp,123,static.vnpt.vn,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,,,0xE2CF3DF0.CF4D68AD,0,0,,3,,,,0,,4,,,0.0.0.0,0x00000000.00000000,0,0,,,16,cisco,,,517311,,Communications
8/1/2020 1:39,203.162.96.66,udp,123,ns2vdc2.vnn.vn,7643,VN,HA NOI,HANOI,,,0xe2cf337c.edec2000,0,0,,3,,,,0,,4,,,0.0.0.0,0x00000000.00000000,0,0,,,16,SunOS,,,517311,,Communications
8/1/2020 1:39,103.37.30.55,udp,123,,45896,VN,HA NOI,HANOI,4,,0xe2cf465d.15c80a81,,14.037,0.977,0,,0.977,0.159,,,10,-10,unknown,111.91.235.232,0xe2cf4562.834ea196,115.997,73.364,0.021,4,4,UNIX,,,0,,Communications
8/1/2020 1:39,116.109.139.60,udp,123,,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,ntpd 4.2.6p1@1.2158 Thu May 22 07:12:46 UTC 2014 (1),0,0xe2cf45de.5bcf9bd4,,0,0,3,3,,0,,,,-20,armv7l,INIT,0x00000000.00000000,0,23206.11,,,16,Linux/3.4.35_hi3535,,3,517312,,Communications
8/1/2020 1:39,116.118.108.227,udp,123,,7602,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,,0xe2cf4447.ec49ba5e,,0,0.977,3,,0.977,0,,,6,-10,unknown,INIT,0x00000000.00000000,0,99999.999,0,0,16,UNIX,,,0,,Communications
8/1/2020 1:39,221.133.30.82,udp,123,,7602,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,0,0xE2CF464E.A62E1B57,,0,0,0,3,,0,,,,-21,unknown,127.127.1.1,0xE2CF4642.3A36F481,0,0,,,3,UNIX,,4,0,,Communications
8/1/2020 1:39,110.35.73.18,udp,123,,45546,VN,THAI NGUYEN,THAI NGUYEN,,,0xE2CF486E.C50B4581,0,0,,3,,,,0,,4,,,0.0.0.0,0x00000000.00000000,0,0,,,16,cisco,,,0,,Communications
8/1/2020 1:39,14.186.57.176,udp,123,static.vnpt.vn,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,ntpd 4.2.6p3@1.2290 Fri Mar 11 20:26:06 UTC 2016 (51),0,0xe2d09821.deb9de6a,,0,0,0,3,,0,,,,-14,armv7l,127.127.1.0,0xe2d097eb.ab2c9df7,0,11.858,,,6,Linux/3.10.0,,6,517311,,Communications
8/1/2020 1:39,180.93.143.244,udp,123,,7602,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,,0xe2cf44a1.fae147ae,,0,0.977,3,,0.977,0,,,6,-10,unknown,INIT,0x00000000.00000000,0,99999.999,0,0,16,UNIX,,,0,,Communications
8/1/2020 1:39,203.190.166.63,udp,123,,24086,VN,HA NOI,HANOI,4,,0xe2cf4664.71de047a,,-33.964,0.977,0,,0.999,-0.697,,,10,-10,unknown,192.168.181.50,0xe2cf44d4.9d96217f,15.049,70.702,0.025,4,3,UNIX,,,517312,,Communications
8/1/2020 1:39,203.162.155.162,udp,123,static.vnpt.vn,7643,VN,HA NOI,HANOI,4,,0xE2CF4665.81E05474,,0,0,0,,0,0,,,7,-24,unknown,10.193.74.40,0xE2CF42F3.DD5BD242,0,0,0,4,2,UNIX,,,517311,,Communications
8/1/2020 1:39,203.190.166.132,udp,123,,24086,VN,HA NOI,HANOI,4,,0xe2cf4666.3d8ea9c0,,-33.964,0.977,0,,0.999,-0.697,,,10,-10,unknown,192.168.181.50,0xe2cf44d4.9d96217f,15.049,70.717,0.025,4,3,UNIX,,,517312,,Communications
