timestamp,ip,protocol,port,hostname,tag,asn,geo,region,city,naics,sic,mdns_name,mdns_ipv4,mdns_ipv6,services,workstation_name,workstation_ipv4,workstation_ipv6,workstation_info,http_name,http_ipv4,http_ipv6,http_ptr,http_info,http_target,http_port
8/1/2020 9:24,113.161.185.2,udp,5353,static.vnpt.vn,mdns,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,,,,_workstation._tcp.local.; _ssh._tcp.local.;,linux.local.,192.168.1.252,fe80:0:0:0:215:5dff:fe01:2400,linux [00:15:5d:01:24:00]._workstation._tcp.local.,,,,,,,
8/1/2020 9:24,14.236.126.106,udp,5353,static.vnpt.vn,mdns,45899,VN,BINH DINH,QUI NHON,517311,,,,,_smb._tcp.local.; _ftp._tcp.local.; _http._tcp.local.; _afpovertcp._tcp.local.; _device-info._tcp.local.;,,,,,,,,,,,
8/1/2020 9:24,14.235.4.14,udp,5353,static.vnpt.vn,mdns,45899,VN,HAI PHONG,HAI PHONG,517311,,,,,_smb._tcp.local.; _sftp._tcp.local.; _ftp._tcp.local.; _http._tcp.local.; _afpovertcp._tcp.local.; _device-info._tcp.local.;,,,,,ODGTravel.local.,192.168.1.53,,ODGTravel._http._tcp.local.,"""vendor=Synology"" ""model=DS918+"" ""serial=1780PDN123456"" ""version_major=6"" ""version_minor=2"" ""version_build=25426"" ""admin_port=5000"" ""secure_admin_port=5001"" ""mac_address=00:11:32:12:34:56""",ODGTravel.local.,5000
8/1/2020 9:24,221.132.34.91,udp,5353,,mdns,45899,VN,HA NOI,HANOI,517311,,,,,_workstation._tcp.local.;,customer.local.,221.132.34.91,,customer [00:25:90:0e:e6:0a]._workstation._tcp.local.,,,,,,,
8/1/2020 9:24,27.74.246.71,udp,5353,localhost,mdns,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,,,,_smb._tcp.local.;,,,,,,,,,,,
8/1/2020 9:24,27.78.82.119,udp,5353,localhost,mdns,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,,,,_http._tcp.local.;,,,,,homeLYnk.local.,192.168.1.3,,Web Server on homeLYnk._http._tcp.local.,"""path=/""",homeLYnk.local.,80
8/1/2020 9:24,123.31.12.173,udp,5353,static.vnpt.vn,mdns,135905,VN,HA NOI,HANOI,517311,,,,,_workstation._tcp.local.;,mgapp2.local.,123.31.12.173,fe80:0:0:0:250:56ff:fe91:8f7b,mgapp2 [00:50:56:91:8f:7b]._workstation._tcp.local.,,,,,,,
8/1/2020 9:24,123.29.67.236,udp,5353,static.vnpt.vn,mdns,45899,VN,HA NOI,HANOI,517311,,,,,_workstation._tcp.local.;,stats02.local.,123.29.67.236,,stats02 [00:23:8b:76:ea:fa]._workstation._tcp.local.,,,,,,,
8/1/2020 9:24,42.116.209.131,udp,5353,,mdns,18403,VN,HA NOI,HANOI,517311,,,,,_spotify-connect._tcp.local.;,,,,,,,,,,,
8/1/2020 9:24,113.162.244.13,udp,5353,dynamic.vdc.vn,mdns,45899,VN,BINH THUAN,PHAN THIET,517311,,,,,_smb._tcp.local.; _sftp._tcp.local.; _http._tcp.local.; _afpovertcp._tcp.local.; _device-info._tcp.local.;,,,,,BinhThuan.local.,192.168.1.220,fe80:0:0:0:211:32ff:fe49:97e9,BinhThuan._http._tcp.local.,"""vendor=Synology"" ""model=DS215j"" ""serial=1560MPN899005"" ""version_major=6"" ""version_minor=2"" ""version_build=24922"" ""admin_port=5000"" ""secure_admin_port=5001"" ""mac_address=00:11:32:49:97:e9""",BinhThuan.local.,5000
8/1/2020 9:25,103.104.123.35,udp,5353,static-ptr.vndata.vn,mdns,135932,VN,HA NOI,HANOI,0,,,,,_workstation._tcp.local.;,Issabel4Asterisk1x11.local.,103.104.123.35,fe80:0:0:0:f816:3eff:fe3e:64c0,Issabel4Asterisk1x11 [fa:16:3e:3e:64:c0]._workstation._tcp.local.,,,,,,,
8/1/2020 9:25,222.255.167.94,udp,5353,static.vnpt.vn,mdns,45899,VN,DA NANG,DA NANG,517311,,,,,_workstation._tcp.local.;,sv94.local.,222.255.167.94,fe80:0:0:0:250:56ff:fe87:3226,sv94 [00:50:56:87:32:26]._workstation._tcp.local.,,,,,,,
8/1/2020 9:25,115.79.157.161,udp,5353,adsl.viettel.vn,mdns,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,,,,_workstation._tcp.local.; _http._tcp.local.; _device-info._tcp.local.; _ASUSTOR_ADM._tcp.local.;,AS4002T.local.,192.168.1.99,2402:800:6318:eece:12bf:48ff:fe8c:805b,AS4002T [10:bf:48:8c:80:5b]._workstation._tcp.local.,AS4002T.local.,192.168.1.99,2402:800:6318:eece:12bf:48ff:fe8c:805b,AS4002T._http._tcp.local.,"""httpport=8000"" ""httpenabled=Yes"" ""httpsport=8001"" ""httpsenabled=Yes"" ""model=AS4002T"" ""version=3.4.6.RCO3"" ""hostid=10-BF-48-8C-80-59"" ""serialnumber=AL18054004TM00DE"" ""wol=Yes"" ""canSuspend=No"" ""netif=[  {    ""name"":""LAN1"",    ""mac"":""10:bf:48:8c:80:59""  },  {    ""name"":""LAN2"",    ""mac"":""10:bf:48:8c:80:5b""  },  {    ""name"":""LAN3"",    ""mac"":""10:bf:48:8c:80:5a""  }]""",AS4002T.local.,8000
8/1/2020 9:25,103.28.37.36,udp,5353,,mdns,131353,VN,HA NOI,HANOI,0,,,,,_ssh._tcp.local.; _sftp-ssh._tcp.local.; _Redfish._tcp.local.;,,,,,,,,,,,
8/1/2020 9:25,103.89.84.99,udp,5353,,mdns,63731,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,,,,_workstation._tcp.local.;,loliteam.local.,103.89.84.99,fe80:0:0:0:fc76:26c2:e431:fbff,loliteam [00:0c:29:9b:1d:c7]._workstation._tcp.local.,,,,,,,
8/1/2020 9:25,112.78.3.179,udp,5353,,mdns,45538,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,,,,_workstation._tcp.local.;,vps3d179.local.,112.78.3.179,fe80:0:0:0:4409:2aff:feab:cc08,vps3d179 [00:18:51:e7:15:60]._workstation._tcp.local.,,,,,,,
8/1/2020 9:25,123.30.134.135,udp,5353,static.vnpt.vn,mdns,7643,VN,HA NOI,HANOI,517311,,,,,_workstation._tcp.local.;,stream95.local.,123.30.134.135 123.30.134.220 123.30.134.108 123.30.134.83,fe80:0:0:0:eef4:bbff:fec2:7390,stream95 [ec:f4:bb:c2:73:90]._workstation._tcp.local.,,,,,,,
8/1/2020 9:26,171.244.26.225,udp,5353,,mdns,38731,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,,,,_workstation._tcp.local.;,thanhchi.local.,171.244.26.225,fe80:0:0:0:ca8b:9797:d05c:6b8f,thanhchi [00:0c:29:5d:4e:a6]._workstation._tcp.local.,,,,,,,
8/1/2020 9:26,14.162.235.94,udp,5353,static.vnpt.vn,mdns,45899,VN,HA NOI,HANOI,517311,,,,,_workstation._tcp.local.; _http._tcp.local.;,VCKV.local.,192.168.1.10,fe80:0:0:0:203:d6ff:fe02:54b6,VCKV [00:03:d6:02:54:b6]._workstation._tcp.local.,VCKV.local.,192.168.1.10,fe80:0:0:0:203:d6ff:fe02:54b6,VCKV._http._tcp.local.,"""""",VCKV.local.,80
8/1/2020 9:26,171.247.44.99,udp,5353,dynamic-ip-adsl.viettel.vn,mdns,7552,VN,HA NOI,HANOI,517312,,,,,_smb._tcp.local.; _sftp._tcp.local.; _ftp._tcp.local.; _http._tcp.local.; _afpovertcp._tcp.local.; _device-info._tcp.local.;,,,,,DiskStation.local.,192.168.31.99,fe80:0:0:0:211:32ff:fe11:2233,DiskStation._http._tcp.local.,"""vendor=Synology"" ""model=DS918+"" ""serial=1780PDN216001"" ""version_major=6"" ""version_minor=2"" ""version_build=23824"" ""admin_port=5000"" ""secure_admin_port=5001"" ""mac_address=00:11:32:11:22:33|00:11:32:11:22:34""",DiskStation.local.,5000
8/1/2020 9:26,45.251.112.139,udp,5353,,mdns,45544,VN,HA NOI,HANOI,0,,,,,_workstation._tcp.local.;,tongdaiao112139.local.,45.251.112.139,fe80:0:0:0:250:56ff:feb8:926,tongdaiao112139 [00:50:56:b8:09:26]._workstation._tcp.local.,,,,,,,
8/1/2020 9:26,118.69.190.4,udp,5353,,mdns,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,,,,_workstation._tcp.local.;,host-190-04.local.,118.69.190.4,fe80:0:0:0:224:e8ff:fe47:a32f,host-190-04 [86:02:e1:a1:26:81]._workstation._tcp.local.,,,,,,,
8/1/2020 9:27,14.248.85.39,udp,5353,static.vnpt.vn,mdns,45899,VN,HA NOI,HANOI,517311,,,,,_http._tcp.local.; _sftp-ssh._tcp.local.; _ssh._tcp.local.; _device-info._tcp.local.; _adisk._tcp.local.; _smb._tcp.local.;,,,,,omv.local.,192.168.100.154,,omv - Web control panel._http._tcp.local.,"""path=/index.php""",omv.local.,8687
8/1/2020 9:27,61.28.231.126,udp,5353,,mdns,38244,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,,,,_workstation._tcp.local.;,IRD-CDN-QTSC-NODE01.local.,61.28.231.126,fe80:0:0:0:f816:3eff:fe39:4caa,IRD-CDN-QTSC-NODE01 [fa:16:3e:39:4c:aa]._workstation._tcp.local.,,,,,,,
8/1/2020 9:27,27.118.22.14,udp,5353,,mdns,55313,VN,HA NOI,HANOI,0,,,,,_workstation._tcp.local.;,server14.local.,27.118.22.14,fe80:0:0:0:225:90ff:fe92:7b34,server14 [00:25:90:92:7b:34]._workstation._tcp.local.,,,,,,,
8/1/2020 9:27,125.212.227.47,udp,5353,,mdns,38731,VN,HA NOI,HANOI,517312,,,,,_workstation._tcp.local.;,media01.local.,125.212.227.47,fe80:0:0:0:20c:29ff:fee7:7cd0,media01 [00:0c:29:e7:7c:d0]._workstation._tcp.local.,,,,,,,
8/1/2020 9:27,113.184.21.4,udp,5353,static.vnpt.vn,mdns,45899,VN,THANH HOA,THANH HOA,517311,,,,,_workstation._tcp.local.; _http._tcp.local.; _busch-jaeger-sysap._tcp.local.;,SysAP.local.,192.168.1.156,,SysAP [00:d0:93:2c:a7:03]._workstation._tcp.local.,SysAP.local.,192.168.1.156,,free@home: Trung tm - N15._http._tcp.local.,"""""",SysAP.local.,80
8/1/2020 9:27,42.119.130.255,udp,5353,,mdns,18403,VN,HA NOI,HANOI,517311,,,,,_spotify-connect._tcp.local.;,,,,,,,,,,,
8/1/2020 9:27,103.145.5.11,udp,5353,,mdns,135905,VN,HA NOI,HANOI,0,,,,,_workstation._tcp.local.;,itcplus.local.,103.145.5.11,fe80:0:0:0:20c:29ff:fe29:ac4b,itcplus [00:0c:29:29:ac:4b]._workstation._tcp.local.,,,,,,,
8/1/2020 9:27,117.4.64.252,udp,5353,localhost,mdns,7552,VN,HAI PHONG,HAI PHONG,517312,,,,,_webdavs._tcp.local.; _webdav._tcp.local.; _smb._tcp.local.; _sftp._tcp.local.; _ftp._tcp.local.; _http._tcp.local.; _afpovertcp._tcp.local.; _device-info._tcp.local.;,,,,,HAGIANGPOST.local.,10.29.95.2,2402:800:613b:1b25:523e:aaff:fe07:172402:800:613b:1b25:0:0:0:19,HAGIANGPOST._http._tcp.local.,"""vendor=Synology"" ""model=DS3617xs"" ""serial=A8ODN02468"" ""version_major=6"" ""version_minor=2"" ""version_build=23739"" ""admin_port=5000"" ""secure_admin_port=5001"" ""mac_address=50:3e:aa:07:00:17|4c:cc:6a:0a:41:20""",HAGIANGPOST.local.,5000
8/1/2020 9:28,45.117.169.244,udp,5353,mx169244.superdata.vn,mdns,45544,VN,HA NOI,HANOI,0,,,,,_workstation._tcp.local.;,vps169244.local.,45.117.169.244,fe80:0:0:0:250:56ff:feb8:1d18,vps169244 [00:50:56:b8:1d:18]._workstation._tcp.local.,,,,,,,
8/1/2020 9:28,210.211.118.8,udp,5353,thietbibaotrom.net,mdns,38731,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,,,,_workstation._tcp.local.;,ns1188.local.,210.211.118.8,fe80:0:0:0:20c:29ff:fecf:1be3,ns1188 [00:0c:29:cf:1b:e3]._workstation._tcp.local.,,,,,,,
8/1/2020 9:28,123.31.12.126,udp,5353,static.vnpt.vn,mdns,135905,VN,HA NOI,HANOI,517311,,,,,_workstation._tcp.local.;,centos7-5.local.,123.31.12.126,fe80:0:0:0:250:56ff:fe91:7330,centos7-5 [00:50:56:91:73:30]._workstation._tcp.local.,,,,,,,
8/1/2020 9:28,125.212.207.156,udp,5353,,mdns,38731,VN,HA NOI,HANOI,517312,,,,,_workstation._tcp.local.;,bibabo-cvt.local.,125.212.207.156,fe80:0:0:0:250:56ff:fe01:109a,bibabo-cvt [00:50:56:01:10:9a]._workstation._tcp.local.,,,,,,,
8/1/2020 9:28,42.113.112.4,udp,5353,,mdns,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,,,,_smb._tcp.local.; _http._tcp.local.; _afpovertcp._tcp.local.; _device-info._tcp.local.;,,,,,nas.local.,192.168.1.13,fe80:0:0:0:211:32ff:fec4:830c,nas._http._tcp.local.,"""vendor=Synology"" ""model=DS218+"" ""serial=2010PCN545601"" ""version_major=6"" ""version_minor=2"" ""version_build=24922"" ""admin_port=5000"" ""secure_admin_port=5001"" ""mac_address=00:11:32:c4:83:0c""",nas.local.,5000
8/1/2020 9:28,115.84.183.212,udp,5353,,mdns,38731,VN,HA NOI,HANOI,0,,,,,_workstation._tcp.local.;,server-bk.local.,115.84.183.212,fe80:0:0:0:dcf5:4414:8a52:ce59,server-bk [e4:43:4b:aa:1f:80]._workstation._tcp.local.,,,,,,,
8/1/2020 9:28,115.73.220.211,udp,5353,adsl.viettel.vn,mdns,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,,,,_smb._tcp.local.; _http._tcp.local.; _afpovertcp._tcp.local.; _device-info._tcp.local.;,,,,,VTAC.local.,192.168.1.200,fe80:0:0:0:211:32ff:feba:679d,VTAC._http._tcp.local.,"""vendor=Synology"" ""model=DS918+"" ""serial=1990PDN866409"" ""version_major=6"" ""version_minor=2"" ""version_build=24922"" ""admin_port=5000"" ""secure_admin_port=5001"" ""mac_address=00:11:32:ba:67:9d|00:11:32:ba:67:9e""",VTAC.local.,5000
8/1/2020 9:28,210.245.92.77,udp,5353,,mdns,18403,VN,HA NOI,HANOI,517311,,,,,_workstation._tcp.local.;,server.local.,210.245.92.77,,server [00:50:56:88:5e:ef]._workstation._tcp.local.,,,,,,,
8/1/2020 9:29,14.225.5.226,udp,5353,,mdns,135905,VN,HA NOI,HANOI,517311,,,,,_workstation._tcp.local.;,centos7.local.,14.225.5.226,fe80:0:0:0:250:56ff:fe97:b842,centos7 [00:50:56:97:b8:42]._workstation._tcp.local.,,,,,,,
8/1/2020 9:29,115.72.25.40,udp,5353,adsl.viettel.vn,mdns,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,,,,_spotify-connect._tcp.local.;,,,,,,,,,,,
8/1/2020 9:29,123.16.13.57,udp,5353,static.vnpt.vn,mdns,45899,VN,HA NOI,HANOI,517311,,,,,_smb._tcp.local.; _http._tcp.local.; _afpovertcp._tcp.local.; _device-info._tcp.local.;,,,,,DiskStation.local.,192.168.1.200,2001:ee0:41a6:4134:211:32ff:fe59:2c55,DiskStation._http._tcp.local.,"""vendor=Synology"" ""model=DS216play"" ""serial=1630NEN179600"" ""version_major=6"" ""version_minor=2"" ""version_build=23824"" ""admin_port=1090"" ""secure_admin_port=1091"" ""mac_address=00:11:32:59:2c:55""",DiskStation.local.,1090
8/1/2020 9:29,112.213.87.141,udp,5353,mx87141.superdata.vn,mdns,45544,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,,,,_workstation._tcp.local.;,7-2.local.,112.213.87.141,fe80:0:0:0:216:3eff:fe0e:b891,7-2 [00:16:3e:0e:b8:91]._workstation._tcp.local.,,,,,,,
8/1/2020 9:29,113.177.253.63,udp,5353,static.vnpt.vn,mdns,45899,VN,HA NOI,HANOI,517311,,,,,_http._tcp.local.; _dacp._tcp.local.; _afpovertcp._tcp.local.; _device-info._tcp.local.; _smb._tcp.local.;,,,,,DiskStation.local.,192.168.1.2,,DiskStation._http._tcp.local.,"""vendor=Synology"" ""model=DS3615xs"" ""serial=C7LWN09761"" ""version_major=6"" ""version_minor=1"" ""version_build=15101"" ""admin_port=5000"" ""secure_admin_port=5001"" ""mac_address=b8:97:5a:ec:fe:47""",DiskStation.local.,5000
8/1/2020 9:29,171.244.18.72,udp,5353,,mdns,38731,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,,,,_http._tcp.local.; _smb._tcp.local.; _afpovertcp._tcp.local.; _workstation._tcp.local.; _device-info._tcp.local.; _hudson._tcp.local.; _jenkins._tcp.local.;,,,,,web1-realmeshop-vn.local.,192.168.50.1,,Jenkins._http._tcp.local.,"""path=/"" ""version=2.204.1"" ""url=http://jenkins.yadeavietnam.vn/"" ""server-id=d843298f16afa7559df2811e95263d5c""",web1-realmeshop-vn.local.,80
8/1/2020 9:29,202.151.173.3,udp,5353,ci173-3.netnam.vn,mdns,24173,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,,,,_ssh._tcp.local.; _sftp-ssh._tcp.local.; _e2stream._tcp.local.; _http._tcp.local.;,,,,,ZGEMMA-H2H.local.,202.151.173.3,fe80:0:0:0:217:9aff:fe22:b0f3,ZGEMMA-H2H._http._tcp.local.,"""""",ZGEMMA-H2H.local.,80
8/1/2020 9:30,14.231.169.93,udp,5353,static.vnpt.vn,mdns,45899,VN,HA NOI,HANOI,517311,,,,,_ssh._tcp.local.; _smb._tcp.local.; _http._tcp.local.; _arduino._tcp.local.; _lumismarthome._tcp.local.;,,,,,HC8507.local.,192.168.1.2,fe80:0:0:0:9e65:f9ff:fe33:c387,LinkIt Smart7688 WebUI on HC8507._http._tcp.local.,"""path=/""",HC8507.local.,80
8/1/2020 9:30,171.240.36.171,udp,5353,dynamic-ip-adsl.viettel.vn,mdns,7552,VN,HA NOI,HANOI,517312,,,,,_smb._tcp.local.; _sftp._tcp.local.; _ftp._tcp.local.; _http._tcp.local.; _afpovertcp._tcp.local.; _device-info._tcp.local.;,,,,,jmlife2020.local.,192.168.1.31,2402:800:6139:69d0:211:32ff:fed1:b4772402:800:6139:69d0:0:0:0:1,jmlife2020._http._tcp.local.,"""vendor=Synology"" ""model=DS220j"" ""serial=2060RKRV9N7ND"" ""version_major=6"" ""version_minor=2"" ""version_build=25426"" ""admin_port=5000"" ""secure_admin_port=5001"" ""mac_address=00:11:32:d1:b4:77""",jmlife2020.local.,5000
8/1/2020 9:30,123.24.205.218,udp,5353,static.vnpt.vn,mdns,45899,VN,HA NOI,HANOI,517311,,,,,_workstation._tcp.local.; _ssh._tcp.local.;,linux.local.,192.168.100.222,fe80:0:0:0:215:5dff:fe00:6d01,linux [00:15:5d:00:6d:01]._workstation._tcp.local.,,,,,,,
8/1/2020 9:30,112.137.132.41,udp,5353,,mdns,45542,VN,HA NOI,HANOI,0,,,,,_workstation._tcp.local.;,node02.local.,112.137.132.41,fe80:0:0:0:17ce:a7c2:6447:f909,node02 [00:50:56:8b:73:43]._workstation._tcp.local.,,,,,,,
8/1/2020 9:30,123.16.76.221,udp,5353,static.vnpt.vn,mdns,45899,VN,HA NOI,HANOI,517311,,,,,_webdav._tcp.local.; _smb._tcp.local.; _device-info._tcp.local.; _http._tcp.local.;,,,,,JOOAN_HAN.local.,192.168.1.200,fe80:0:0:0:211:32ff:fe3b:c5d7,JOOAN_HAN._http._tcp.local.,"""vendor=Synology"" ""model=DS214se"" ""serial=14B0M8N847800"" ""version_major=6"" ""version_minor=2"" ""version_build=25426"" ""admin_port=5000"" ""secure_admin_port=5001"" ""mac_address=00:11:32:3b:c5:d7""",JOOAN_HAN.local.,5000
8/1/2020 9:30,103.90.226.131,udp,5353,,mdns,135905,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,,,,_workstation._tcp.local.;,linux.local.,103.90.226.131,fe80:0:0:0:da88:13fc:a22:1fba,linux [00:0c:29:9c:dc:f0]._workstation._tcp.local.,,,,,,,
8/1/2020 9:30,222.254.5.200,udp,5353,static.vnpt.vn,mdns,45899,VN,HA NOI,HANOI,517311,,,,,_workstation._tcp.local.; _psia._tcp.local.; _http._tcp.local.;,192.local.,192.168.1.168,,192 [00:00:1b:01:ee:8c]._workstation._tcp.local.,192.local.,192.168.1.168,,DM36X_IPNC._http._tcp.local.,"""path=/""",192.local.,80
8/1/2020 9:30,123.30.71.91,udp,5353,static.vdc.vn,mdns,45899,VN,HA NOI,HANOI,517311,,,,,_workstation._tcp.local.; _sftp-ssh._tcp.local.;,Firewall2.local.,123.30.71.91,,Firewall2 [00:0d:60:ec:07:e7]._workstation._tcp.local.,,,,,,,
8/1/2020 9:30,123.24.205.243,udp,5353,static.vnpt.vn,mdns,45899,VN,HA NOI,HANOI,517311,,,,,_workstation._tcp.local.; _nut._tcp.local.;,NVR3104.local.,192.168.1.63,fe80:0:0:0:230:18ff:fec2:7200,NVR3104 [00:30:18:c2:72:00]._workstation._tcp.local.,,,,,,,
8/1/2020 9:31,113.161.6.128,udp,5353,static.vnpt.vn,mdns,45899,VN,QUANG NAM,TAM KY,517311,,,,,_workstation._tcp.local.;,tam-ky-radar.local.,192.168.1.2,fe80:0:0:0:20b:abff:fec9:627c,tam-ky-radar [00:0b:ab:c9:62:7c]._workstation._tcp.local.,,,,,,,
8/1/2020 9:31,14.170.154.50,udp,5353,static.vnpt.vn,mdns,45899,VN,THAI NGUYEN,THAI NGUYEN,517311,,,,,_smb._tcp.local.; _http._tcp.local.; _afpovertcp._tcp.local.; _device-info._tcp.local.;,,,,,Thai_Nguyen.local.,192.168.1.220,2001:ee0:46f2:fa10:211:32ff:fe46:f536,Thai_Nguyen._http._tcp.local.,"""vendor=Synology"" ""model=DS215j"" ""serial=1540MPN772607"" ""version_major=6"" ""version_minor=2"" ""version_build=24922"" ""admin_port=5000"" ""secure_admin_port=5001"" ""mac_address=00:11:32:46:f5:36""",Thai_Nguyen.local.,5000
8/1/2020 9:31,118.69.192.210,udp,5353,210.vietguys.net,mdns,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,,,,_workstation._tcp.local.;,210.local.,118.69.192.210,,210 [00:23:7d:5b:8b:2c]._workstation._tcp.local.,,,,,,,
8/1/2020 9:31,103.104.123.89,udp,5353,static-ptr.vndata.vn,mdns,135932,VN,HA NOI,HANOI,0,,,,,_workstation._tcp.local.;,Issabel4Asterisk1x17.local.,103.104.123.89,fe80:0:0:0:f816:3eff:fe6b:732,Issabel4Asterisk1x17 [fa:16:3e:6b:07:32]._workstation._tcp.local.,,,,,,,
8/1/2020 9:31,222.255.115.7,udp,5353,static.vnpt.vn,mdns,45899,VN,HA NOI,HANOI,517311,,,,,_workstation._tcp.local.;,115-7.local.,222.255.115.7,fe80:0:0:0:250:56ff:fe9c:ef4f,115-7 [00:50:56:9c:ef:4f]._workstation._tcp.local.,,,,,,,
8/1/2020 9:32,14.241.249.96,udp,5353,,mdns,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,,,,_workstation._tcp.local.; _ssh._tcp.local.;,,,,,,,,,,,
8/1/2020 9:32,113.175.240.45,udp,5353,static.vnpt.vn,mdns,45899,VN,HA TINH,HA TINH,517311,,,,,_smb._tcp.local.; _http._tcp.local.; _afpovertcp._tcp.local.; _device-info._tcp.local.;,,,,,,,,,,,
8/1/2020 9:32,115.146.127.6,udp,5353,mail.smartcompany.vn,mdns,38732,VN,HA NOI,HANOI,0,,,,,_workstation._tcp.local.;,idc.local.,115.146.127.6,fe80:0:0:0:215:5dff:fed7:392c,idc [00:15:5d:d7:39:2c]._workstation._tcp.local.,,,,,,,
8/1/2020 9:32,113.170.35.97,udp,5353,static.vnpt.vn,mdns,45899,VN,HA NOI,HANOI,517311,,,,,_device-info._tcp.local.; _http._tcp.local.; _smb._tcp.local.;,,,,,ABC.local.,192.168.1.9,fe80:0:0:0:1290:27ff:fee9:b2f1,ABC._http._tcp.local.,"""vendor=Synology"" ""model=DS3615xs"" ""serial=1430LWN009729"" ""version_major=6"" ""version_minor=1"" ""version_build=15152"" ""admin_port=5000"" ""secure_admin_port=5001"" ""mac_address=10:90:27:e9:b2:f1|10:90:27:e9:b2:f2""",ABC.local.,5000
8/1/2020 9:32,103.226.249.60,udp,5353,,mdns,135905,VN,HA NOI,HANOI,0,,,,,_workstation._tcp.local.;,centos7-5.local.,103.226.249.60,fe80:0:0:0:250:56ff:fe8c:5172,centos7-5 [00:50:56:8c:51:72]._workstation._tcp.local.,,,,,,,
8/1/2020 9:32,103.54.250.28,udp,5353,,mdns,135905,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,,,,_workstation._tcp.local.;,linux.local.,103.54.250.28,fe80:0:0:0:250:56ff:fe88:6fa6,linux [00:50:56:88:6f:a6]._workstation._tcp.local.,,,,,,,
8/1/2020 9:33,113.161.18.169,udp,5353,static.vnpt.vn,mdns,45899,VN,HA NOI,HANOI,517311,,,,,_smb._tcp.local.; _sftp._tcp.local.; _http._tcp.local.; _afpovertcp._tcp.local.; _device-info._tcp.local.;,,,,,BMT.local.,192.168.1.221,fe80:0:0:0:211:32ff:fe42:375f,BMT._http._tcp.local.,"""vendor=Synology"" ""model=DS215j"" ""serial=1510MPN475100"" ""version_major=6"" ""version_minor=2"" ""version_build=24922"" ""admin_port=5000"" ""secure_admin_port=5001"" ""mac_address=00:11:32:42:37:5f""",BMT.local.,5000
8/1/2020 9:33,1.52.8.211,udp,5353,,mdns,18403,VN,KHANH HOA,NHA TRANG,517311,,,,,_webdavs._tcp.local.; _webdav._tcp.local.; _smb._tcp.local.; _ftp._tcp.local.; _http._tcp.local.; _afpovertcp._tcp.local.; _device-info._tcp.local.;,,,,,HOME.local.,10.0.0.15,fe80:0:0:0:211:32ff:fe8e:f8d6,HOME._http._tcp.local.,"""vendor=Synology"" ""model=DS218j"" ""serial=1840Q2N188410"" ""version_major=6"" ""version_minor=2"" ""version_build=25426"" ""admin_port=5000"" ""secure_admin_port=5001"" ""mac_address=00:11:32:8e:f8:d6""",HOME.local.,5000
8/1/2020 9:33,14.161.0.86,udp,5353,static.vnpt.vn,mdns,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,,,,_ftp._tcp.local.; _http._tcp.local.; _afpovertcp._tcp.local.; _device-info._tcp.local.; _smb._tcp.local.;,,,,,Sankei.local.,192.168.242.234,fe80:0:0:0:211:32ff:fe78:83c,Sankei._http._tcp.local.,"""vendor=Synology"" ""model=DS216"" ""serial=1760NON716201"" ""version_major=6"" ""version_minor=1"" ""version_build=15152"" ""admin_port=5000"" ""secure_admin_port=5001"" ""mac_address=00:11:32:78:08:3c""",Sankei.local.,5000
8/1/2020 9:33,14.247.14.250,udp,5353,static.vnpt.vn,mdns,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,,,,_smb._tcp.local.; _http._tcp.local.; _afpovertcp._tcp.local.; _device-info._tcp.local.;,,,,,Media.local.,192.168.9.167,fe80:0:0:0:211:32ff:fe83:aeab,Media._http._tcp.local.,"""vendor=Synology"" ""model=DS218j"" ""serial=17B0Q2N113311"" ""version_major=6"" ""version_minor=2"" ""version_build=25426"" ""admin_port=8589"" ""secure_admin_port=8985"" ""mac_address=00:11:32:83:ae:ab""",Media.local.,8589
